Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
I_Chronicles,2,26,"ותהי אשה אחרת לירחמאל ושמה עטרה היא אם אונם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Jerahmeel had another wife, whose name was Atarah; she was the mother of Onam. ",Ninguno
I_Chronicles,2,27,ויהיו בנירם בכור ירחמאל מעץ וימין ועקר,"The sons of Ram the first-born of Jerahmeel: Maaz, Jamin, and Eker. ",Control/Derecha (Yamin)
I_Chronicles,2,28,ויהיו בניאונם שמי וידע ובני שמי נדב ואבישור,The sons of Onam: Shammai and Jada. The sons of Shammai: Nadab and Abishur.,Percepción (Yada)
I_Chronicles,2,29,ושם אשת אבישור אביהיל ותלד לו אתאחבן ואתמוליד,"The name of Abishur’s wife was Abihail, and she bore him Ahban and Molid. ",Ninguno
I_Chronicles,2,30,ובני נדב סלד ואפים וימת סלד לא בנים,The sons of Nadab: Seled and Appaim; Seled died childless.,Ninguno
I_Chronicles,2,31,ובני אפים ישעי ובני ישעי ששן ובני ששן אחלי,The sons of Appaim: Ishi. The sons of Ishi: Sheshan. The sons of Sheshan: Ahlai.,Ninguno
I_Chronicles,2,32,"ובני ידע אחי שמי יתר ויונתן וימת יתר לא בנים&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The sons of Jada, Shammai’s brother: Jether and Jonathan; Jether died childless. ",Percepción (Yada)
I_Chronicles,2,33,ובני יונתן פלת וזזא אלה היו בני ירחמאל,The sons of Jonathan: Peleth and Zaza. These were the descendants of Jerahmeel.,Ninguno
I_Chronicles,2,34,ולאהיה לששן בנים כי אםבנות ולששן עבד מצרי ושמו ירחע,"Sheshan had no sons, only daughters; Sheshan had an Egyptian slave, whose name was Jarha. ",Ninguno
I_Chronicles,2,35,ויתן ששן אתבתו לירחע עבדו לאשה ותלד לו אתעתי,So Sheshan gave his daughter in marriage to Jarha his slave; and she bore him Attai.,Ninguno
I_Chronicles,2,36,ועתי הליד אתנתן ונתן הוליד אתזבד,"Attai begot Nathan, and Nathan begot Zabad. ",Ninguno
I_Chronicles,2,37,וזבד הוליד אתאפלל ואפלל הוליד אתעובד,"Zabad begot Ephlal, and Ephlal begot Obed. ",Ninguno
I_Chronicles,2,38,ועובד הוליד אתיהוא ויהוא הליד אתעזריה,"Obed begot Jehu, and Jehu begot Azariah. ",Ninguno
I_Chronicles,2,39,ועזריה הליד אתחלץ וחלץ הליד אתאלעשה,"Azariah begot Helez, and Helez begot Eleasah. ",Ninguno
I_Chronicles,2,40,ואלעשה הליד אתססמי וססמי הליד אתשלום,"Eleasah begot Sisamai, and Sisamai begot Shallum. ",Ninguno
I_Chronicles,2,41,"ושלום הוליד אתיקמיה ויקמיה הליד אתאלישמע&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Shallum begot Jekamiah, and Jekamiah begot Elishama.",Ninguno
I_Chronicles,2,42,ובני כלב אחי ירחמאל מישע בכרו הוא אביזיף ובני מרשה אבי חברון,"The sons of Caleb brother of Jerahmeel: Meshah his first-born, who was the father of Ziph. The sons of Mareshah father of Hebron. ",Ninguno
I_Chronicles,2,43,ובני חברון קרח ותפח ורקם ושמע,"The sons of Hebron: Korah, Tappuah, Rekem, and Shema. ",Ninguno
I_Chronicles,2,44,ושמע הוליד אתרחם אבי ירקעם ורקם הוליד אתשמי,"Shema begot Raham the father of Jorkeam, and Rekem begot Shammai. ",Ninguno
I_Chronicles,2,45,ובןשמי מעון ומעון אבי ביתצור,"The son of Shammai: Maon, and Maon begot Bethzur. ",Ninguno
I_Chronicles,2,46,"ועיפה פילגש כלב ילדה אתחרן ואתמוצא ואתגזז וחרן הליד אתגזז&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Ephah, Caleb’s concubine, bore Haran, Moza, and Gazez; Haran begot Gazez. ",Ninguno
I_Chronicles,2,47,ובני יהדי רגם ויותם וגישן ופלט ועיפה ושעף,"The sons of Jahdai: Regem, Jotham, Geshan, Pelet, Ephah, and Shaaph. ",Ninguno
I_Chronicles,2,48,פילגש כלב מעכה ילד שבר ואתתרחנה,"Maacah, Caleb’s concubine, bore Sheber and Tirhanah. ",Ninguno
I_Chronicles,2,49,"ותלד שעף אבי מדמנה אתשוא אבי מכבנה ואבי גבעא ובתכלב עכסה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","She also bore Shaaph father of Madmannah, Sheva father of Machbenah and father of Gibea; the daughter of Caleb was Achsah. ",Ninguno
I_Chronicles,2,50,אלה היו בני כלב בןחור בכור אפרתה שובל אבי קרית יערים,"These were the descendants of Caleb.The sons of Hur the first-born of Ephrathah: Shobal father of Kiriath-jearim, ",Ninguno
I_Chronicles,2,51,שלמא אבי ביתלחם חרף אבי ביתגדר,"Salma father of Bethlehem, Hareph father of Beth-gader. ",Ninguno
I_Chronicles,2,52,ויהיו בנים לשובל אבי קרית יערים הראה חצי המנחות,"Shobal father of Kiriath-jearim had sons: Haroeh, half of the Menuhoth. ",Ninguno
I_Chronicles,2,53,"ומשפחות קרית יערים היתרי והפותי והשמתי והמשרעי מאלה יצאו הצרעתי והאשתאלי&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","And the families of Kiriath-jearim: the Ithrites, the Puthites, the Shumathites, and the Mishraites; from these came the Zorathites and the Eshtaolites. ",Ninguno
I_Chronicles,2,54,בני שלמא בית לחם ונטופתי עטרות בית יואב וחצי המנחתי הצרעי,"The sons of Salma: Bethlehem, the Netophathites, Atroth-beth-joab, and half of the Manahathites, the Zorites. ",Ninguno
I_Chronicles,2,55,"ומשפחות ספרים <span class=""mam-kq""><span class=""mam-kq-k"">(ישבו)</span> <span class=""mam-kq-q"">[ישבי]</span></span> יעבץ תרעתים שמעתים שוכתים המה הקינים הבאים מחמת אבי ביתרכב&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The families of the scribes that dwelt at Jabez: the Tirathites, the Shimeathites, the Sucathites; these are the Kenites who came from Hammath, father of the house of Rechab.",Ninguno
I_Chronicles,3,1,ואלה היו בני דויד אשר נולדלו בחברון הבכור&thinsp;<b></b> אמנן לאחינעם היזרעאלית שני דניאל לאביגיל הכרמלית,"These are the sons of David who were born to him in Hebron: the first-born Amnon, by Ahinoam the Jezreelite; the second Daniel, by Abigail the Carmelite; ",Ninguno
I_Chronicles,3,2,השלשי לאבשלום בןמעכה בתתלמי מלך גשור הרביעי אדניה בןחגית,"the third Absalom, son of Maacah daughter of King Talmai of Geshur; the fourth Adonijah, son of Haggith; ",Ninguno
I_Chronicles,3,3,החמישי שפטיה לאביטל הששי יתרעם לעגלה אשתו,"the fifth Shephatiah, by Abital; the sixth Ithream, by his wife Eglah; ",Ninguno
I_Chronicles,3,4,"ששה נולדלו בחברון וימלךשם שבע שנים וששה חדשים ושלשים ושלוש שנה מלך בירושל͏ם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","six were born to him in Hebron. He reigned there seven years and six months, and in Jerusalem he reigned thirty-three years. ",Ninguno
I_Chronicles,3,5,ואלה נולדולו בירושלים שמעא ושובב ונתן ושלמה ארבעה לבתשוע בתעמיאל,"aCf. 14.4–7. These were born to him in Jerusalem: Shimea, Shobab, Nathan, and Solomon, four by Bath-shua daughter of Ammiel; ",Ninguno
I_Chronicles,3,6,ויבחר ואלישמע ואליפלט,"then Ibhar, Elishama, Eliphelet, ",Ninguno
I_Chronicles,3,7,ונגה ונפג ויפיע,"Nogah, Nepheg, Japhia, ",Ninguno
I_Chronicles,3,8,ואלישמע ואלידע ואליפלט תשעה,"Elishama, Eliada, and Eliphelet—nine. ",Percepción (Yada)
I_Chronicles,3,9,"כל בני דויד מלבד בניפילגשים ותמר אחותם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","All were David’s sons, besides the sons of the concubines; and Tamar was their sister.",Ninguno
